시도,시군구,읍면동,위도,경도,격자 X,격자 Y,
경기도,의정부시,송산3동,37.7553122,127.1117084,62,131,
경기도,의정부시,송산1동,37.731122299287286,127.08676472256931,62,130,
경기도,의정부시,고산동,37.731501128430175,127.10806082532024,62,130,
경기도,의정부시,송산2동,37.7369222222222,127.092177777777,62,130,
서울특별시,노원구,중계1동,37.6497861111111,127.079663888888,62,129,
서울특별시,노원구,중계4동,37.6559666666666,127.080088888888,62,129,
경기도,남양주시,별내면,37.6614083333333,127.120544444444,62,129,
서울특별시,중랑구,신내1동,37.6030833333333,127.101552777777,62,128,
서울특별시,중랑구,신내2동,37.6034305555555,127.096274999999,62,128,
서울특별시,중랑구,,37.6038055555555,127.094777777777,62,128,
서울특별시,중랑구,묵제2동,37.6067972222222,127.078144444444,62,128,
서울특별시,중랑구,묵제1동,37.6096222222222,127.080586111111,62,128,
서울특별시,노원구,공릉2동,37.6185694444444,127.085441666666,62,128,
경기도,구리시,갈매동,37.6322833333333,127.118375,62,128,
서울특별시,노원구,중계본동,37.6450722222222,127.082455555555,62,128,
경기도,남양주시,별내동,37.646161,127.121868,62,128,
서울특별시,광진구,중곡제2동,37.557475,127.083544444444,62,127,
서울특별시,광진구,중곡제1동,37.5578416666666,127.082163888888,62,127,
서울특별시,광진구,중곡제4동,37.5625111111111,127.089352777777,62,127,
서울특별시,광진구,중곡제3동,37.5659166666666,127.082252777777,62,127,
서울특별시,중랑구,면목제4동,37.5718166666666,127.087622222222,62,127,
서울특별시,중랑구,면목제7동,37.5762,127.089086111111,62,127,
서울특별시,중랑구,면목제3.8동,37.5802361111111,127.090219444444,62,127,
서울특별시,중랑구,면목제5동,37.5830472222222,127.081722222222,62,127,
서울특별시,중랑구,면목본동,37.5845611111111,127.089677777777,62,127,
서울특별시,중랑구,면목제2동,37.5869833333333,127.081133333333,62,127,
서울특별시,중랑구,망우제3동,37.5895777777777,127.100266666666,62,127,
서울특별시,중랑구,상봉제2동,37.5896111111111,127.085388888888,62,127,
경기도,구리시,,37.591625,127.131863888888,62,127,
서울특별시,중랑구,중화제2동,37.5922166666666,127.077022222222,62,127,
서울특별시,중랑구,상봉제1동,37.5970277777777,127.089288888888,62,127,
서울특별시,중랑구,중화제1동,37.5983861111111,127.082777777777,62,127,
경기도,구리시,교문1동,37.598425,127.129886111111,62,127,
서울특별시,중랑구,망우본동,37.5986916666666,127.108463888888,62,127,
서울특별시,송파구,,37.5117555555555,127.107930555555,62,126,
서울특별시,송파구,방이2동,37.5117555555555,127.116533333333,62,126,
서울특별시,송파구,잠실2동,37.5119138888888,127.089975,62,126,
서울특별시,송파구,잠실6동,37.5153833333333,127.102652777777,62,126,
서울특별시,송파구,잠실4동,37.5164444444444,127.110055555555,62,126,
서울특별시,송파구,풍납2동,37.52595,127.118863888888,62,126,
서울특별시,광진구,자양제2동,37.5259999999999,127.086599999999,62,126,
서울특별시,강동구,,37.5273666666666,127.125863888888,62,126,
서울특별시,강동구,성내제1동,37.5278472222222,127.126030555555,62,126,
서울특별시,강동구,성내제2동,37.5296027777777,127.131586111111,62,126,
서울특별시,광진구,자양제1동,37.5316861111111,127.084419444444,62,126,
서울특별시,송파구,풍납1동,37.5352472222222,127.124244444444,62,126,
서울특별시,광진구,,37.5357388888888,127.084533333333,62,126,
서울특별시,광진구,구의제3동,37.5361388888888,127.099688888888,62,126,
서울특별시,강동구,천호제3동,37.5369722222222,127.131966666666,62,126,
서울특별시,광진구,구의제1동,37.5396749999999,127.087866666666,62,126,
서울특별시,강동구,천호제2동,37.5397861111111,127.122908333333,62,126,
서울특별시,광진구,광장동,37.5442138888888,127.105308333333,62,126,
서울특별시,광진구,구의제2동,37.5444388888888,127.092108333333,62,126,
서울특별시,강동구,암사제2동,37.5489611111111,127.129352777777,62,126,
서울특별시,광진구,능동,37.5510277777777,127.082644444444,62,126,
서울특별시,광진구,군자동,37.5523527777777,127.077997222222,62,126,
서울특별시,강남구,세곡동,37.4663666666666,127.109363888888,62,125,
서울특별시,강남구,일원본동,37.4805333333333,127.0886,62,125,
서울특별시,강남구,개포2동,37.485175,127.075741666666,62,125,
서울특별시,강남구,수서동,37.4860277777777,127.107,62,125,
서울특별시,송파구,문정2동,37.4870527777777,127.113063888888,62,125,
서울특별시,송파구,문정1동,37.4871916666666,127.1262,62,125,
서울특별시,강남구,일원1동,37.4890583333333,127.090130555555,62,125,
서울특별시,강남구,개포3동,37.4921439151835,127.073672992441,62,125,
서울특별시,송파구,가락본동,37.4927722222222,127.123911111111,62,125,
서울특별시,송파구,가락1동,37.49375,127.107686111111,62,125,
서울특별시,송파구,가락2동,37.4958444444444,127.128641666666,62,125,
서울특별시,송파구,송파2동,37.4994361111111,127.118911111111,62,125,
서울특별시,송파구,삼전동,37.4999777777777,127.094641666666,62,125,
서울특별시,송파구,오금동,37.50015,127.130244444444,62,125,
서울특별시,송파구,석촌동,37.500775,127.105752777777,62,125,
서울특별시,송파구,송파1동,37.5031305555555,127.111819444444,62,125,
서울특별시,송파구,잠실본동,37.5033555555555,127.086419444444,62,125,
서울특별시,송파구,잠실3동,37.5044888888888,127.096411111111,62,125,
서울특별시,송파구,잠실7동,37.5058611111111,127.079133333333,62,125,
서울특별시,송파구,방이1동,37.5081472222222,127.126011111111,62,125,
경기도,성남시수정구,시흥동,37.4192138888888,127.110233333333,62,124,
경기도,성남시수정구,고등동,37.4222333333333,127.103641666666,62,124,
경기도,성남시수정구,수진2동,37.4345833333333,127.130752777777,62,124,
경기도,성남시수정구,태평1동,37.4378583333333,127.128333333333,62,124,
경기도,성남시수정구,신촌동,37.4518861111111,127.106519444444,62,124,
경기도,성남시수정구,복정동,37.4627222222222,127.129288888888,62,124,
경기도,성남시분당구,수내1동,37.3725833333333,127.120130555555,62,123,
경기도,성남시분당구,판교동,37.3792472222222,127.1032,62,123,
경기도,성남시분당구,서현1동,37.3798305555555,127.127888888888,62,123,
경기도,성남시분당구,,37.3799694444444,127.121019444444,62,123,
경기도,성남시분당구,백현동,37.3885291,127.1108405,62,123,
경기도,성남시분당구,운중동,37.3920416666666,127.080366666666,62,123,
경기도,성남시분당구,이매1동,37.3967388888888,127.129244444444,62,123,
경기도,성남시분당구,이매2동,37.3967555555555,127.123986111111,62,123,
경기도,성남시분당구,삼평동,37.4060718,127.1163879,62,123,
경기도,성남시분당구,야탑2동,37.406575,127.129419444444,62,123,
경기도,용인시수지구,죽전3동,37.327988772226,127.114182441757,62,122,
경기도,용인시수지구,죽전1동,37.3281944444444,127.115922222222,62,122,
경기도,용인시수지구,죽전2동,37.3320416666666,127.111622222222,62,122,
경기도,성남시분당구,구미동,37.3367555555555,127.123030555555,62,122,
경기도,용인시수지구,동천동,37.3388722222222,127.101152777777,62,122,
경기도,성남시분당구,구미1동,37.349365,127.111763,62,122,
경기도,성남시분당구,금곡동,37.3516471,127.1070525,62,122,
경기도,성남시분당구,정자3동,37.3579638888888,127.121633333333,62,122,
경기도,성남시분당구,정자1동,37.3586583333333,127.113586111111,62,122,
경기도,성남시분당구,정자동,37.36145,127.111544444444,62,122,
경기도,성남시분당구,정자2동,37.3631361111111,127.117311111111,62,122,
경기도,성남시분당구,수내3동,37.3639972222222,127.128274999999,62,122,
경기도,성남시분당구,수내2동,37.3695527777777,127.122941666666,62,122,
경기도,수원시영통구,광교2동,37.2922055555556,127.070127777778,62,121,
경기도,용인시기흥구,구성동,37.2939777777777,127.121119444444,62,121,
경기도,용인시수지구,상현3동,37.2996074014981,127.072717816511,62,121,
경기도,용인시기흥구,마북동,37.3011305555555,127.125555555555,62,121,
경기도,용인시수지구,상현1동,37.3018333333333,127.083308333333,62,121,
경기도,용인시수지구,상현2동,37.3066333333333,127.088086111111,62,121,
경기도,용인시수지구,성복동,37.3103305555555,127.083233333333,62,121,
경기도,용인시수지구,풍덕천2동,37.3165805555555,127.090897222222,62,121,
경기도,용인시기흥구,보정동,37.3167388888888,127.116511111111,62,121,
경기도,용인시수지구,,37.3193861111111,127.100097222222,62,121,
경기도,용인시수지구,신봉동,37.3223805555555,127.075463888888,62,121,
경기도,용인시수지구,풍덕천1동,37.3251222222222,127.097155555555,62,121,
경기도,용인시기흥구,기흥동,37.2402888888888,127.104941666666,62,120,
경기도,용인시기흥구,서농동,37.2440055555555,127.0757,62,120,
경기도,수원시영통구,영통3동,37.252774,127.076907,62,120,
경기도,용인시기흥구,보라동,37.2539456,127.1061208,62,120,
경기도,용인시기흥구,상갈동,37.2589361111111,127.107386111111,62,120,
경기도,수원시영통구,영통1동,37.2634555555555,127.082644444444,62,120,
경기도,용인시기흥구,영덕2동,37.2665445,127.0896298,62,120,
경기도,용인시기흥구,신갈동,37.2697222222222,127.109019444444,62,120,
경기도,용인시기흥구,영덕1동,37.2775564,127.0737819,62,120,
경기도,용인시기흥구,,37.2775972222222,127.116788888888,62,120,
경기도,화성시,동탄2동,37.1942027777777,127.074197222222,62,119,
경기도,화성시,동탄1동,37.2036916666666,127.073930555555,62,119,
경기도,화성시,동탄5동,37.206282,127.111575,62,119,
경기도,화성시,동탄4동,37.2101361111111,127.105225,62,119,
경기도,오산시,중앙동,37.1463833333333,127.072644444444,62,118,
경기도,오산시,,37.1469138888888,127.079641666666,62,118,
경기도,화성시,동탄8동,37.1634383,127.0989459,62,118,
경기도,화성시,동탄7동,37.171099,127.110505,62,118,
경기도,화성시,동탄6동,37.1847861111111,127.088519444444,62,118,
경기도,평택시,진위면,37.09725,127.092955555555,62,117,
경기도,오산시,대원2동,37.13204198,127.0790282,62,117,
경기도,오산시,대원1동,37.13865138,127.0717587,62,117,
경기도,평택시,동삭동,37.0152151127736,127.103462093686,62,115,
경기도,평택시,송탄동,37.0397666666666,127.088388888888,62,115,
경기도,평택시,원평동,36.9864805555555,127.082611111111,62,114,
경기도,평택시,신평동,36.9871972222222,127.094752777777,62,114,
경기도,평택시,,36.9894388888888,127.114655555555,62,114,
경기도,평택시,비전2동,36.9932333333333,127.105319444444,62,114,
경기도,평택시,세교동,36.9971027777777,127.084533333333,62,114,
경기도,평택시,비전1동,36.9976833333333,127.097319444444,62,114,
경기도,평택시,통복동,36.9980138888888,127.089452777777,62,114,
충청남도,아산시,배방읍,36.7799422,127.0669858,62,110,
충청남도,천안시서북구,불당1동,36.8059330591352,127.113716341782,62,110,
충청남도,천안시서북구,백석동,36.8168444444444,127.117577777777,62,110,
충청남도,천안시서북구,불당2동,36.8172939950002,127.108700881139,62,110,
충청남도,천안시동남구,광덕면,36.6958,127.113322222222,62,108,
충청남도,공주시,이인면,36.3590333333333,127.065355555555,62,101,
충청남도,논산시,노성면,36.2752055555555,127.132399999999,63,99,
충청남도,논산시,상월면,36.2926166666666,127.143241666666,63,99,
충청남도,논산시,부적면,36.2131472222222,127.130186111111,63,97,
충청남도,논산시,가야곡면,36.1338944444444,127.161019444444,63,96,
전북특별자치도,완주군,비봉면,35.9929222222222,127.142197222222,63,93,
전북특별자치도,전주시덕진구,송천1동,35.8541666666666,127.122941666666,63,90,
전북특별자치도,전주시덕진구,송천2동,35.8580527777777,127.122041666666,63,90,
전북특별자치도,전주시덕진구,호성동,35.8606472222222,127.151755555555,63,90,
전북특별자치도,완주군,용진읍,35.8773666666666,127.158411111111,63,90,
전북특별자치도,전주시완산구,동서학동,35.8065194444444,127.154330555555,63,89,
전북특별자치도,전주시완산구,,35.8091888888888,127.121919444444,63,89,
전북특별자치도,전주시완산구,효자5동,35.8096888888888,127.112386111111,63,89,
전북특별자치도,전주시완산구,중화산1동,35.8116111111111,127.126911111111,63,89,
전북특별자치도,전주시완산구,풍남동,35.8140277777777,127.150186111111,63,89,
전북특별자치도,,,35.817275,127.111052777777,63,89,
전북특별자치도,전주시완산구,중화산2동,35.8186472222222,127.118422222222,63,89,
전북특별자치도,전주시완산구,중앙동,35.8205388888888,127.142711111111,63,89,
전북특별자치도,전주시완산구,노송동,35.8214277777777,127.160441666666,63,89,
전북특별자치도,전주시덕진구,진북동,35.8249666666666,127.133530555555,63,89,
전북특별자치도,전주시덕진구,,35.8263861111111,127.136419444444,63,89,
전북특별자치도,전주시완산구,서신동,35.8278472222222,127.117577777777,63,89,
전북특별자치도,전주시덕진구,금암1동,35.8344055555555,127.135219444444,63,89,
전북특별자치도,전주시덕진구,인후1동,35.8344638888888,127.158775,63,89,
전북특별자치도,전주시덕진구,금암2동,35.8356166666666,127.145177777777,63,89,
전북특별자치도,전주시덕진구,인후2동,35.8369194444444,127.148333333333,63,89,
전북특별자치도,전주시덕진구,덕진동,35.8423666666666,127.122777777777,63,89,
전북특별자치도,완주군,,35.8429694444444,127.149597222222,63,89,
전북특별자치도,전주시덕진구,팔복동,35.8506444444444,127.108355555555,63,89,
전북특별자치도,전주시완산구,평화2동,35.7838888888888,127.136666666666,63,88,
전북특별자치도,전주시완산구,삼천2동,35.7933722222222,127.124444444444,63,88,
전북특별자치도,전주시완산구,삼천3동,35.7939194444444,127.116419444444,63,88,
전북특별자치도,전주시완산구,평화1동,35.7950916666666,127.142555555555,63,88,
전북특별자치도,전주시완산구,삼천1동,35.7977166666666,127.124,63,88,
전북특별자치도,전주시완산구,서서학동,35.8027777777777,127.150708333333,63,88,
전북특별자치도,전주시완산구,효자1동,35.8028694444444,127.132122222222,63,88,
전북특별자치도,전주시완산구,효자3동,35.8035805555555,127.112386111111,63,88,
전북특별자치도,전주시완산구,효자2동,35.8039333333333,127.121697222222,63,88,
전북특별자치도,전주시완산구,완산동,35.8061888888888,127.136944444444,63,88,
전북특별자치도,완주군,구이면,35.7289111111111,127.123022222222,63,87,
전북특별자치도,임실군,운암면,35.660575,127.157677777777,63,85,
전북특별자치도,순창군,구림면,35.4499083333333,127.104444444444,63,81,
전북특별자치도,순창군,인계면,35.408825,127.143341666666,63,80,
전북특별자치도,순창군,,35.3713888888888,127.139630555555,63,79,
전북특별자치도,순창군,순창읍,35.3739027777777,127.149108333333,63,79,
전북특별자치도,순창군,팔덕면,35.3885416666666,127.099166666666,63,79,
전북특별자치도,순창군,풍산면,35.3342194444444,127.140677777777,63,78,
전라남도,곡성군,옥과면,35.2737722222222,127.137697222222,63,77,
전라남도,곡성군,오산면,35.2348888888888,127.123619444444,63,76,
전라남도,화순군,백아면,35.1650694444444,127.134386111111,63,75,
전라남도,화순군,동복면,35.0680861111111,127.131233333333,63,72,
전라남도,화순군,사평면,35.0041972222222,127.097955555555,63,71,
전라남도,보성군,복내면,34.8899361111111,127.133333333333,63,69,
전라남도,보성군,미력면,34.7978388888888,127.089641666666,63,66,
전라남도,보성군,회천면,34.6656527777777,127.087441666666,63,64,
전라남도,고흥군,금산면,34.4559722222222,127.127197222222,63,59,
경기도,포천시,창수면,37.9889777777777,127.191222222222,63,136,
경기도,포천시,가산면,37.8457666666666,127.188430555555,63,133,
경기도,포천시,선단동,37.8514083333333,127.161330555555,63,133,
경기도,포천시,소흘읍,37.8206555555555,127.140708333333,63,132,
경기도,남양주시,진접읍,37.7236138888888,127.191966666666,63,130,
경기도,남양주시,진건읍,37.6541444444444,127.181552777777,63,129,
경기도,구리시,인창동,37.6017138888888,127.137108333333,63,128,
경기도,남양주시,다산1동,37.6044305555555,127.161044444444,63,128,
경기도,남양주시,다산2동,37.6065972222222,127.170597222222,63,128,
경기도,구리시,동구동,37.6089944444444,127.1415,63,128,
경기도,남양주시,양정동,37.6135277777777,127.189277777777,63,128,
경기도,남양주시,퇴계원읍,37.6465833333333,127.146722222222,63,128,
서울특별시,강동구,고덕제1동,37.5562444444444,127.151019444444,63,127,
서울특별시,강동구,고덕제2동,37.5577138888888,127.166486111111,63,127,
서울특별시,강동구,강일동,37.5667138888888,127.1804,63,127,
경기도,하남시,미사2동,37.5670444444444,127.185913888889,63,127,
경기도,구리시,교문2동,37.5842222222222,127.136377777777,63,127,
경기도,구리시,수택3동,37.5890305555555,127.143086111111,63,127,
경기도,구리시,수택2동,37.5904194444444,127.142155555555,63,127,
경기도,구리시,수택1동,37.5937,127.151288888888,63,127,
경기도,하남시,감일동,37.5091585,127.1583293,63,126,
서울특별시,송파구,오륜동,37.5125888888888,127.1365,63,126,
경기도,하남시,감북동,37.5134305555555,127.163877777777,63,126,
서울특별시,강동구,둔촌제1동,37.52075,127.138830555555,63,126,
서울특별시,강동구,성내제3동,37.5233722222222,127.134886111111,63,126,
서울특별시,강동구,둔촌제2동,37.53055,127.144019444444,63,126,
경기도,하남시,초이동,37.5337194444444,127.172908333333,63,126,
서울특별시,강동구,길동,37.5392169,127.1461684,63,126,
서울특별시,강동구,천호제1동,37.5423027777777,127.138877777777,63,126,
서울특별시,강동구,명일제2동,37.5435527777777,127.153444444444,63,126,
서울특별시,강동구,명일제1동,37.5469638888888,127.148022222222,63,126,
서울특별시,강동구,암사제1동,37.5487166666666,127.134763888888,63,126,
서울특별시,강동구,상일제2동,37.55,127.1759,63,126,
서울특별시,강동구,상일제1동,37.5506,127.1683,63,126,
서울특별시,강동구,암사제3동,37.5523722222222,127.140375,63,126,
경기도,성남시수정구,위례동,37.4682355,127.1496548,63,125,
경기도,하남시,위례동,37.4771641,127.152502,63,125,
서울특별시,송파구,위례동,37.4791657,127.1414918,63,125,
서울특별시,송파구,장지동,37.4841361111111,127.134533333333,63,125,
서울특별시,송파구,거여2동,37.4906861111111,127.149,63,125,
서울특별시,송파구,마천1동,37.4932222222222,127.152088888888,63,125,
서울특별시,송파구,마천2동,37.494075,127.150677777777,63,125,
서울특별시,송파구,거여1동,37.4941083333333,127.145408333333,63,125,
경기도,성남시중원구,하대원동,37.4254805555555,127.148463888888,63,124,
경기도,성남시중원구,,37.4276694444444,127.139419444444,63,124,
경기도,성남시중원구,성남동,37.429075,127.133530555555,63,124,
경기도,성남시중원구,상대원1동,37.4304555555555,127.166419444444,63,124,
경기도,성남시수정구,수진1동,37.4357222222222,127.141111111111,63,124,
경기도,성남시중원구,상대원2동,37.4361027777777,127.1604,63,124,
경기도,성남시중원구,상대원3동,37.4369138888888,127.1675,63,124,
경기도,성남시수정구,신흥1동,37.4402388888888,127.143275,63,124,
경기도,성남시수정구,신흥3동,37.4407333333333,127.151086111111,63,124,
경기도,성남시중원구,금광1동,37.4422361111111,127.164533333333,63,124,
경기도,성남시수정구,태평3동,37.4426166666666,127.135022222222,63,124,
경기도,성남시중원구,금광2동,37.4434722222222,127.166133333333,63,124,
경기도,성남시중원구,중앙동,37.4439752,127.1574717,63,124,
경기도,성남시수정구,태평2동,37.4448666666666,127.1408,63,124,
경기도,성남시수정구,태평4동,37.4451388888888,127.143463888888,63,124,
경기도,성남시수정구,신흥2동,37.4458527777777,127.147888888888,63,124,
경기도,성남시수정구,단대동,37.4466666666666,127.157419444444,63,124,
경기도,성남시수정구,,37.4474916666666,127.147719444444,63,124,
경기도,성남시중원구,은행1동,37.4492472222222,127.170997222222,63,124,
경기도,성남시수정구,산성동,37.4494722222222,127.152252777777,63,124,
경기도,성남시수정구,양지동,37.4521111111111,127.163111111111,63,124,
경기도,성남시중원구,은행2동,37.4543,127.168788888888,63,124,
경기도,성남시분당구,서현2동,37.3731944444444,127.136666666666,63,123,
경기도,성남시분당구,야탑3동,37.4079972222222,127.140022222222,63,123,
경기도,성남시분당구,야탑1동,37.4092138888888,127.132319444444,63,123,
경기도,성남시중원구,도촌동,37.4161916666666,127.153641666666,63,123,
경기도,광주시,능평동,37.3497125241881,127.167275387774,63,122,
경기도,광주시,신현동,37.3596399540356,127.15884281498,63,122,
경기도,성남시분당구,분당동,37.3672833333333,127.133199999999,63,122,
경기도,용인시기흥구,동백3동,37.2811604,127.1473857,63,121,
경기도,용인시처인구,삼가동,37.2494382604267,127.16585306455,63,120,
경기도,용인시기흥구,구갈동,37.2699833333333,127.129433333333,63,120,
경기도,용인시기흥구,상하동,37.271575,127.143111111111,63,120,
경기도,용인시기흥구,동백1동,37.2770728,127.1283587,63,120,
경기도,용인시기흥구,동백2동,37.2771385,127.1283587,63,120,
경기도,용인시처인구,남사읍,37.1128861111111,127.152697222222,63,117,
경기도,안성시,원곡면,37.0368805555555,127.131641666666,63,115,
경기도,안성시,공도읍,36.9958722222222,127.173888888888,63,114,
경기도,평택시,용이동,36.9977117,127.1330713,63,114,
충청남도,천안시서북구,성환읍,36.9154027777777,127.136466666666,63,113,
충청남도,천안시서북구,,36.8755583333333,127.157197222222,63,112,
충청남도,천안시서북구,직산읍,36.875825,127.152663888888,63,112,
충청남도,천안시서북구,성정2동,36.8207777777777,127.139486111111,63,111,
충청남도,천안시서북구,부성2동,36.837336,127.13792,63,111,
충청남도,천안시서북구,부성1동,36.8427561,127.1522345,63,111,
충청남도,천안시동남구,신방동,36.78515,127.122366666666,63,110,
충청남도,천안시동남구,청룡동,36.7927027777777,127.160244444444,63,110,
충청남도,천안시서북구,쌍용2동,36.7933777777777,127.125286111111,63,110,
충청남도,천안시동남구,중앙동,36.7971666666666,127.154697222222,63,110,
충청남도,천안시동남구,일봉동,36.7981111111111,127.144041666666,63,110,
충청남도,천안시동남구,원성2동,36.7985694444444,127.162975,63,110,
충청남도,천안시서북구,쌍용3동,36.8000277777777,127.121263888888,63,110,
충청남도,천안시서북구,쌍용1동,36.80115,127.132622222222,63,110,
충청남도,천안시동남구,봉명동,36.8028944444444,127.141552777777,63,110,
충청남도,천안시동남구,,36.804125,127.152466666666,63,110,
충청남도,천안시동남구,원성1동,36.8089166666666,127.165,63,110,
충청남도,천안시동남구,문성동,36.8113472222222,127.154255555555,63,110,
충청남도,천안시서북구,성정1동,36.8121805555555,127.145063888888,63,110,
충청남도,천안시동남구,신안동,36.8155583333333,127.159711111111,63,110,
충청남도,천안시동남구,풍세면,36.7193055555555,127.120822222222,63,108,
세종특별자치시,세종특별자치시,소정면,36.7223175,127.1582525,63,108,
충청남도,공주시,정안면,36.6058027777777,127.122366666666,63,106,
충청남도,공주시,의당면,36.4966027777777,127.143388888888,63,104,
충청남도,공주시,옥룡동,36.4545527777777,127.139386111111,63,103,
충청남도,공주시,웅진동,36.4557138888888,127.122130555555,63,103,
충청남도,공주시,신관동,36.4693166666666,127.134777777777,63,103,
충청남도,공주시,월송동,36.471329,127.154963,63,103,
충청남도,공주시,금학동,36.4359138888888,127.1215,63,102,
충청남도,공주시,,36.4436138888888,127.121119444444,63,102,
충청남도,공주시,중학동,36.4495611111111,127.123952777777,63,102,
충청남도,공주시,계룡면,36.3573805555555,127.143763888888,63,100,
충청남도,논산시,연산면,36.2105083333333,127.202766666666,64,97,
전북특별자치도,완주군,화산면,36.0326777777777,127.205530555555,64,93,
전북특별자치도,완주군,고산면,35.9735166666666,127.207197222222,64,92,
전북특별자치도,완주군,봉동읍,35.9342555555555,127.164377777777,64,91,
전북특별자치도,전주시덕진구,인후3동,35.8250583333333,127.163397222222,64,89,
전북특별자치도,전주시덕진구,우아2동,35.8347611111111,127.169133333333,64,89,
전북특별자치도,전주시덕진구,우아1동,35.8468722222222,127.161655555555,64,89,
전북특별자치도,완주군,상관면,35.7639722222222,127.212752777777,64,88,
전북특별자치도,임실군,신덕면,35.6809416666666,127.1804,64,86,
전북특별자치도,임실군,청웅면,35.5667638888888,127.203422222222,64,83,
전북특별자치도,임실군,덕치면,35.5070833333333,127.159330555555,64,82,
전북특별자치도,임실군,강진면,35.5272611111111,127.1657,64,82,
전북특별자치도,순창군,유등면,35.3582638888888,127.189522222222,64,79,
전라남도,곡성군,입면,35.2940805555555,127.206241666666,64,77,
전라남도,곡성군,겸면,35.2525833333333,127.174541666666,64,76,
전라남도,보성군,문덕면,34.9262166666666,127.174541666666,64,69,
전라남도,보성군,율어면,34.8675361111111,127.189108333333,64,68,
전라남도,보성군,겸백면,34.8263638888888,127.153930555555,64,67,
전라남도,보성군,득량면,34.7590333333333,127.170775,64,66,
전라남도,고흥군,도양읍,34.5264027777777,127.140555555555,64,61,
전라남도,고흥군,도덕면,34.5636111111111,127.179886111111,64,61,
강원특별자치도,철원군,동송읍,38.2044722222222,127.210333333333,64,141,
강원특별자치도,철원군,철원읍,38.2094444444444,127.214886111111,64,141,
경기도,포천시,관인면,38.1549777777777,127.253252777777,64,140,
경기도,포천시,영중면,37.999775,127.245677777777,64,136,
경기도,포천시,신북면,37.9311499999999,127.228633333333,64,135,
경기도,포천시,군내면,37.8862361111111,127.219597222222,64,134,
경기도,포천시,,37.8921555555555,127.202419444444,64,134,
경기도,포천시,포천동,37.8953583333333,127.202244444444,64,134,
경기도,포천시,내촌면,37.7834499999999,127.2307,64,131,
경기도,남양주시,오남읍,37.696175,127.206666666666,64,130,
경기도,남양주시,호평동,37.6517472222222,127.251133333333,64,129,
경기도,남양주시,금곡동,37.6292833333333,127.207888888888,64,128,
경기도,남양주시,,37.6331777777777,127.218633333333,64,128,
경기도,남양주시,평내동,37.6456972222222,127.238177777777,64,128,
경기도,하남시,미사1동,37.5663555555556,127.196066666667,64,127,
경기도,남양주시,와부읍,37.5850027777777,127.213308333333,64,127,
경기도,하남시,천현동,37.5164527777777,127.226188888888,64,126,
경기도,하남시,춘궁동,37.5194055555555,127.1962,64,126,
경기도,하남시,덕풍1동,37.5307222222222,127.202697222222,64,126,
경기도,하남시,신장1동,37.53595,127.211722222222,64,126,
경기도,하남시,,37.5364972222222,127.217,64,126,
경기도,하남시,신장2동,37.5389166666666,127.216133333333,64,126,
경기도,하남시,덕풍2동,37.5394749999999,127.200252777777,64,126,
경기도,하남시,덕풍3동,37.5410444444444,127.208863888888,64,126,
경기도,광주시,탄벌동,37.4196761,127.2438873,64,124,
경기도,광주시,남한산성면,37.4604972222222,127.247022222222,64,124,
경기도,광주시,광남2동,37.3889777,127.2276224,64,123,
경기도,광주시,광남1동,37.3919532,127.227479,64,123,
경기도,용인시처인구,모현읍,37.32665,127.244597222222,64,122,
경기도,광주시,오포1동,37.3661527644695,127.228593263112,64,122,
경기도,용인시처인구,역북동,37.2345579876434,127.188141885577,64,120,
경기도,용인시처인구,유림동,37.2496472222222,127.213822222222,64,120,
경기도,용인시처인구,포곡읍,37.2750611111111,127.232941666666,64,120,
경기도,용인시처인구,동부동,37.2300277777777,127.221466666666,64,119,
경기도,용인시처인구,중앙동,37.2312555555555,127.207441666666,64,119,
경기도,용인시처인구,,37.2314777777777,127.203844444444,64,119,
경기도,용인시처인구,이동읍,37.1381972222222,127.1983,64,117,
경기도,안성시,양성면,37.0569749999999,127.196675,64,116,
경기도,안성시,대덕면,37.0095527777777,127.239975,64,115,
경기도,안성시,미양면,36.9724166666666,127.217408333333,64,114,
충청남도,천안시서북구,입장면,36.9099777777777,127.223519444444,64,113,
충청남도,천안시서북구,성거읍,36.8751333333333,127.201188888888,64,112,
세종특별자치시,세종특별자치시,전의면,36.6812513,127.1955125,64,108,
세종특별자치시,세종특별자치시,장군면,36.4967934,127.2056006,64,104,
충청남도,계룡시,금암동,36.2706722222222,127.251533333333,65,99,
충청남도,계룡시,,36.2718361111111,127.250930555555,65,99,
충청남도,계룡시,엄사면,36.2856305555555,127.242041666666,65,99,
충청남도,계룡시,신도안면,36.300467,127.242188,65,99,
충청남도,계룡시,두마면,36.2640166666666,127.2749,65,98,
충청남도,논산시,벌곡면,36.2030305555555,127.266975,65,97,
충청남도,논산시,양촌면,36.1355777777777,127.2348,65,96,
전북특별자치도,완주군,경천면,36.0195611111111,127.254752777777,65,93,
전북특별자치도,완주군,소양면,35.8530083333333,127.2354,65,90,
전북특별자치도,임실군,신평면,35.65405,127.226019444444,65,85,
전북특별자치도,순창군,동계면,35.4385166666666,127.244363888888,65,81,
전북특별자치도,순창군,적성면,35.3944805555555,127.210652777777,65,80,
전북특별자치도,남원시,대강면,35.3442583333333,127.229886111111,65,78,
전라남도,곡성군,삼기면,35.2329388888888,127.213797222222,65,76,
전라남도,곡성군,석곡면,35.1299222222222,127.256222222222,65,74,
